,pID,ID,bID,starttime,endtime,duration,oribill,discount,startGPSx,startGPSy,endGPSx,endGPSy,pstatus
895,2887,1056,335,2020-08-14 03:04:02,2020-08-14 09:38:02,394,3.28,2.63,55.8651999827,-4.2535490451,55.823550268,-4.1719475256,1
896,2888,1036,260,2020-08-28 23:59:14,2020-08-29 00:53:14,54,0.45,0.36,55.8663090307,-4.1898053454,55.8776922077,-4.1929897858,1
897,2889,1070,370,2020-07-20 00:38:05,2020-07-20 04:10:05,212,1.77,1.41,55.9270706285,-4.1954623041,55.9162326749,-4.0013125532,1
898,2890,1123,250,2020-12-17 05:57:49,2020-12-17 06:07:49,10,0.08,0.07,55.9499412281,-4.0744949693,55.9096694208,-4.2422104668,1
899,2891,1073,548,2020-11-29 10:43:02,2020-11-29 10:53:02,10,0.08,0.07,55.8331318718,-4.1568439773,55.9309999793,-4.0998868396,1
900,2892,1020,213,2020-08-16 04:23:06,2020-08-16 05:21:06,58,0.48,0.39,55.9470537341,-4.129778548,55.8283783558,-4.0822950174,1
901,2893,1149,528,2020-12-13 05:52:19,2020-12-13 07:33:19,101,0.84,0.67,55.8278142315,-4.2916576508,55.8394001507,-4.2183379934,1
902,2894,1063,464,2020-05-01 19:22:00,2020-05-02 05:12:00,590,4.92,3.93,55.8556917481,-4.3091601366,55.8594919102,-4.2134619031,1
903,2895,1122,138,2020-09-25 21:23:48,2020-09-25 22:06:48,43,0.36,0.29,55.8425355517,-4.2658582224,55.8529078163,-4.1528132513,1
904,2896,1088,534,2020-08-18 05:01:09,2020-08-18 06:01:09,60,0.5,0.4,55.8484747601,-4.2644059987,55.9221122847,-4.1731576747,1
905,2897,1005,431,2020-05-04 13:12:58,2020-05-04 14:43:58,91,0.76,0.61,55.9023002098,-4.2969981834,55.867809486,-4.054060675,1
906,2898,1076,316,2020-09-16 23:31:47,2020-09-16 23:58:47,27,0.23,0.18,55.8311826085,-4.2423490179,55.8126169666,-4.297913011,1
907,2899,1069,531,2020-01-25 11:23:37,2020-01-25 20:08:37,525,4.38,3.5,55.8973649695,-4.1880683916,55.8902220215,-4.1121870973,1
908,2900,1141,345,2020-04-16 14:37:36,2020-04-16 22:40:36,483,4.03,3.22,55.9356275462,-4.1277887031,55.8217183835,-4.0336031672,1
909,2901,1027,592,2021-01-14 19:59:31,2021-01-14 20:56:31,57,0.47,0.38,55.9492066726,-4.2321257924,55.8574694491,-4.1618687995,1
910,2902,1121,398,2020-02-03 02:58:44,2020-02-03 07:05:44,247,2.06,1.65,55.9218020481,-4.2514415578,55.8316165546,-4.1720687459,1
911,2903,1082,164,2020-11-06 08:47:11,2020-11-06 17:43:11,536,4.47,3.57,55.8548680134,-4.2134265696,55.840868575,-4.1473252355,1
912,2904,1071,532,2020-12-20 05:58:39,2020-12-20 08:21:39,143,1.19,0.95,55.8786695361,-4.3066063754,55.9251014839,-4.2504348876,1
913,2905,1127,402,2021-01-01 09:22:59,2021-01-01 15:18:59,356,2.97,2.37,55.830650147,-4.2120337885,55.9100116571,-4.1780864504,1
914,2906,1112,215,2020-02-08 02:51:24,2020-02-08 06:00:24,189,1.57,1.26,55.8672277209,-4.1398126613,55.9389738237,-4.0766457732,1
915,2907,1029,508,2020-04-15 18:56:10,2020-04-15 21:12:10,136,1.13,0.91,55.8307031567,-4.0890183745,55.9176991323,-4.0691637223,1
916,2908,1095,402,2020-02-23 13:12:38,2020-02-23 13:45:38,33,0.28,0.22,55.936966995,-4.2905601746,55.8124270029,-4.0223330905,1
917,2909,1142,257,2020-05-02 20:21:21,2020-05-03 06:07:21,586,4.88,3.91,55.8386179721,-4.3030370991,55.9270395812,-4.238073002,1
918,2910,1085,239,2020-07-16 00:10:14,2020-07-16 06:18:14,368,3.07,2.45,55.8663085643,-4.1789877563,55.8449298287,-4.0880842373,1
919,2911,1122,204,2020-03-22 18:30:15,2020-03-22 19:02:15,32,0.27,0.21,55.9225934626,-4.1055222798,55.8596889514,-4.1989788661,1
920,2912,1143,405,2020-09-29 04:23:06,2020-09-29 12:33:06,490,4.08,3.27,55.8228109605,-4.264150579,55.9382323916,-4.0940835023,1
921,2913,1036,360,2021-01-25 18:38:37,2021-01-25 18:52:37,14,0.12,0.09,55.9346761952,-4.1464756426,55.8290653862,-4.0668261288,1
922,2914,1137,232,2020-12-10 01:37:13,2020-12-10 01:48:13,11,0.09,0.07,55.840192542,-4.2147807158,55.8584732628,-4.1130878013,1
923,2915,1134,538,2020-09-11 11:54:41,2020-09-11 12:19:41,25,0.21,0.17,55.8346457456,-4.2627062427,55.8643042772,-4.0545054192,1
924,2916,1148,505,2020-02-23 11:36:58,2020-02-23 17:02:58,326,2.72,2.17,55.8209356594,-4.1700921941,55.8988764796,-4.2415948381,1
925,2917,1115,597,2020-05-12 01:43:28,2020-05-12 01:56:28,13,0.11,0.09,55.9209432692,-4.055166057,55.8278833486,-4.3079314514,1
926,2918,1120,347,2020-06-18 10:30:15,2020-06-18 17:51:15,441,3.67,2.94,55.8295382543,-4.3094765773,55.9459793114,-4.1777426567,1
927,2919,1112,522,2020-01-02 23:48:18,2020-01-03 00:18:18,30,0.25,0.2,55.9172026113,-4.0505807272,55.8614325828,-4.027805063,1
928,2920,1093,579,2020-08-25 12:43:30,2020-08-25 19:43:30,420,3.5,2.8,55.8538704692,-4.0741983759,55.9143334661,-4.104766667,1
929,2921,1075,543,2020-11-09 23:48:07,2020-11-10 08:39:07,531,4.42,3.54,55.8706440424,-4.0168945057,55.9038001751,-4.2406659509,1
930,2922,1129,275,2020-12-26 00:59:53,2020-12-26 01:43:53,44,0.37,0.29,55.863046305,-4.1367350313,55.9233701698,-4.0124351847,1
931,2923,1091,129,2020-08-18 09:55:41,2020-08-18 10:15:41,20,0.17,0.13,55.9367277309,-4.1864484169,55.8682836344,-4.0229498608,1
932,2924,1102,451,2020-07-14 14:11:25,2020-07-14 14:56:25,45,0.38,0.3,55.8952428524,-4.2194700849,55.8736149697,-4.2823629756,1
933,2925,1057,153,2020-03-14 10:13:22,2020-03-14 15:30:22,317,2.64,2.11,55.8564702233,-4.0411352679,55.8538859602,-4.0030267301,1
934,2926,1105,285,2020-05-22 10:16:27,2020-05-22 11:10:27,54,0.45,0.36,55.8173568283,-4.029876773,55.8568617112,-4.2807087413,1
935,2927,1008,498,2020-06-23 11:31:40,2020-06-23 16:33:40,302,2.52,2.01,55.8448026155,-4.2073494858,55.8139746009,-4.0718053197,1
936,2928,1006,312,2021-01-14 03:03:19,2021-01-14 03:13:19,10,0.08,0.07,55.8779946712,-4.0713872496,55.9360856549,-4.215020848,1
937,2929,1069,465,2021-01-06 22:19:07,2021-01-07 04:50:07,391,3.26,2.61,55.9092629828,-4.2615678201,55.9118402714,-4.166651086,1
938,2930,1122,438,2020-11-14 22:48:53,2020-11-14 23:12:53,24,0.2,0.16,55.9388782394,-4.2639635212,55.8956157831,-4.2025818924,1
939,2931,1035,258,2021-02-04 14:46:05,2021-02-04 21:05:05,379,3.16,2.53,55.8276885283,-4.0713345707,55.8985171766,-4.2620361885,1
940,2932,1119,591,2020-11-29 12:44:03,2020-11-29 21:20:03,516,4.3,3.44,55.942616727,-4.2014028767,55.8406502853,-4.1336793677,1
941,2933,1063,171,2020-05-19 06:17:31,2020-05-19 07:14:31,57,0.47,0.38,55.9154731046,-4.0333174539,55.8870307714,-4.2560775566,1
942,2934,1043,111,2020-04-30 12:10:19,2020-04-30 12:55:19,45,0.38,0.3,55.8334806611,-4.028712793,55.9498573805,-4.0246422071,1
943,2935,1111,194,2020-11-14 23:50:07,2020-11-15 00:31:07,41,0.34,0.27,55.9376090123,-4.1415770385,55.8918027384,-4.29168417,1
944,2936,1154,245,2020-10-15 08:40:16,2020-10-15 09:13:16,33,0.28,0.22,55.9173187502,-4.2688706948,55.8744111726,-4.0524607869,1
945,2937,1079,403,2020-05-29 20:49:39,2020-05-29 21:35:39,46,0.38,0.31,55.920244882,-4.1523807574,55.8415288878,-4.0245846716,1
946,2938,1037,125,2020-03-19 12:39:58,2020-03-19 22:05:58,566,4.72,3.77,55.8785705644,-4.2547836933,55.91403446,-4.1023867876,1
947,2939,1128,180,2020-08-16 17:01:12,2020-08-16 17:45:12,44,0.37,0.29,55.8166634935,-4.2027610762,55.8707370496,-4.2807150228,1
948,2940,1108,172,2020-05-12 11:09:34,2020-05-12 11:19:34,10,0.08,0.07,55.8911755334,-4.0642352599,55.9459091194,-4.0716050769,1
949,2941,1059,499,2021-01-18 09:31:36,2021-01-18 09:48:36,17,0.14,0.11,55.9478073991,-4.0042319734,55.9291634356,-4.027707731,1
950,2942,1003,196,2020-12-01 12:09:02,2020-12-01 13:04:02,55,0.46,0.37,55.8539767423,-4.1331608615,55.9389406454,-4.2143270675,1
951,2943,1096,481,2020-11-06 19:12:45,2020-11-06 20:03:45,51,0.42,0.34,55.852252708,-4.023218092,55.8596278491,-4.0986970761,1
952,2944,1122,470,2020-07-24 05:15:50,2020-07-24 11:33:50,378,3.15,2.52,55.9259313328,-4.1068750594,55.8576911478,-4.2029477317,1
953,2945,1072,323,2020-03-19 18:04:42,2020-03-19 18:25:42,21,0.17,0.14,55.9455142756,-4.2683285875,55.882147499,-4.1970173509,1
954,2946,1123,435,2020-12-04 21:05:18,2020-12-05 01:42:18,277,2.31,1.85,55.8166135394,-4.3000436843,55.937080102,-4.0390051654,1
955,2947,1106,593,2021-01-29 16:39:36,2021-01-29 17:26:36,47,0.39,0.31,55.813997875,-4.2055490129,55.8426183069,-4.2892573748,1
956,2948,1060,484,2020-01-11 03:07:29,2020-01-11 03:53:29,46,0.38,0.31,55.8852425438,-4.0944305563,55.8772809258,-4.2087350443,1
957,2949,1046,128,2020-07-13 17:03:48,2020-07-13 22:16:48,313,2.61,2.09,55.9438996357,-4.2187645468,55.9131366823,-4.1247140902,1
958,2950,1088,527,2020-06-08 02:55:22,2020-06-08 09:44:22,409,3.41,2.73,55.9132472292,-4.0380462016,55.8222829975,-4.1165458954,1
959,2951,1067,450,2020-04-03 23:34:29,2020-04-04 08:06:29,512,4.27,3.41,55.8491923492,-4.2155193117,55.8319878545,-4.2531505756,1
960,2952,1136,447,2021-02-24 19:06:42,2021-02-24 19:28:42,22,0.18,0.15,55.9151267211,-4.0959205067,55.8236171107,-4.1823601105,1
961,2953,1040,357,2020-07-18 14:02:17,2020-07-18 14:32:17,30,0.25,0.2,55.8748465371,-4.0037350675,55.8677766691,-4.2704130319,1
962,2954,1093,390,2021-01-23 02:20:30,2021-01-23 03:15:30,55,0.46,0.37,55.8987990024,-4.1097391317,55.9061899891,-4.0228028085,1
963,2955,1079,569,2020-01-06 04:23:41,2020-01-06 13:06:41,523,4.36,3.49,55.8263276884,-4.0077245157,55.8869728956,-4.2244401566,1
964,2956,1081,512,2020-10-07 02:38:16,2020-10-07 09:11:16,393,3.27,2.62,55.8385151271,-4.0677963884,55.8452277027,-4.1828554495,1
965,2957,1079,492,2020-11-22 13:07:57,2020-11-22 14:01:57,54,0.45,0.36,55.8701681906,-4.2662525448,55.9326393986,-4.0864738499,1
966,2958,1020,292,2020-05-28 20:03:06,2020-05-28 22:45:06,162,1.35,1.08,55.9112693011,-4.040338761,55.8824284384,-4.0719158635,1
967,2959,1058,331,2021-01-31 03:09:42,2021-01-31 04:07:42,58,0.48,0.39,55.9106226056,-4.2914485331,55.825320473,-4.2436795961,1
968,2960,1021,294,2020-01-26 07:28:02,2020-01-26 08:28:02,60,0.5,0.4,55.8735664677,-4.1038661887,55.8469260916,-4.1491863618,1
969,2961,1090,410,2020-03-08 13:48:36,2020-03-08 19:24:36,336,2.8,2.24,55.9170907212,-4.0727773674,55.8765974644,-4.2508447064,1
970,2962,1115,442,2021-01-30 07:03:38,2021-01-30 15:54:38,531,4.42,3.54,55.8400860863,-4.1109507412,55.9366495987,-4.1655164577,1
971,2963,1095,588,2020-12-28 21:23:31,2020-12-28 21:42:31,19,0.16,0.13,55.9210792956,-4.049341447,55.8325996023,-4.2040168534,1
972,2964,1136,148,2020-04-05 19:28:41,2020-04-06 04:07:41,519,4.33,3.46,55.9407886022,-4.1664382462,55.8898792253,-4.0772741646,1
973,2965,1049,531,2020-12-21 15:28:14,2020-12-21 15:44:14,16,0.13,0.11,55.8431224844,-4.2197157612,55.8972978227,-4.096004472,1
974,2966,1016,216,2020-12-14 06:52:38,2020-12-14 07:11:38,19,0.16,0.13,55.8901186583,-4.222844936,55.8601112785,-4.1724722084,1
975,2967,1087,384,2020-07-19 18:46:11,2020-07-19 23:20:11,274,2.28,1.83,55.8923569742,-4.1409763787,55.8121464773,-4.2990792038,1
976,2968,1138,388,2020-11-10 17:24:34,2020-11-11 02:55:34,571,4.76,3.81,55.9091274499,-4.1894750814,55.9381071995,-4.0393236697,1
977,2969,1061,289,2020-03-07 08:23:57,2020-03-07 09:05:57,42,0.35,0.28,55.8329242433,-4.13850133,55.8917820877,-4.2138856575,1
978,2970,1084,519,2020-11-07 14:55:41,2020-11-07 15:03:41,8,0.07,0.05,55.8107172454,-4.194701687,55.9229741381,-4.2952748331,1
979,2971,1041,182,2020-11-25 00:20:30,2020-11-25 00:26:30,6,0.05,0.04,55.9279224202,-4.221213949,55.9197529303,-4.1298976608,1
980,2972,1020,541,2020-07-07 11:06:23,2020-07-07 14:13:23,187,1.56,1.25,55.8851133769,-4.0828246891,55.9299056763,-4.1692058021,1
981,2973,1067,259,2020-09-26 23:18:35,2020-09-27 09:11:35,593,4.94,3.95,55.8186427893,-4.1097617173,55.8559929729,-4.097522511,1
982,2974,1093,515,2021-01-24 08:10:09,2021-01-24 08:39:09,29,0.24,0.19,55.9436622027,-4.0450144795,55.8177236873,-4.0134456823,1
983,2975,1160,506,2020-11-24 20:08:33,2020-11-25 05:28:33,560,4.67,3.73,55.9338784353,-4.167083272,55.9333537929,-4.1739179487,1
984,2976,1083,167,2020-07-06 17:57:34,2020-07-06 18:37:34,40,0.33,0.27,55.935356354,-4.0882963371,55.8776240957,-4.0502980274,1
985,2977,1036,406,2021-01-10 13:10:13,2021-01-10 13:29:13,19,0.16,0.13,55.8959108303,-4.0286759735,55.8961546124,-4.1086110166,1
986,2978,1134,171,2020-12-23 20:49:14,2020-12-23 21:11:14,22,0.18,0.15,55.8934462777,-4.2477447525,55.8111514556,-4.138887424,1
987,2979,1153,555,2020-10-13 03:25:01,2020-10-13 03:53:01,28,0.23,0.19,55.9068851216,-4.0476986895,55.9077844731,-4.0905354287,1
988,2980,1018,353,2021-01-06 09:34:36,2021-01-06 18:47:36,553,4.61,3.69,55.870989995,-4.2460122925,55.9498794341,-4.251652379,1
989,2981,1032,292,2020-12-14 23:26:38,2020-12-14 23:59:38,33,0.28,0.22,55.8294249321,-4.0491199672,55.9345018272,-4.0548693716,1
990,2982,1036,543,2020-01-29 17:01:49,2020-01-29 17:14:49,13,0.11,0.09,55.8691093676,-4.0953261793,55.8988811648,-4.2289385913,1
991,2983,1078,346,2020-06-06 14:24:23,2020-06-06 17:40:23,196,1.63,1.31,55.8901014403,-4.1391402584,55.8889079303,-4.1254717988,1
992,2984,1149,135,2021-01-03 03:52:20,2021-01-03 08:40:20,288,2.4,1.92,55.9292792304,-4.2923178805,55.8330651468,-4.0883107872,1
993,2985,1026,144,2020-05-26 14:46:26,2020-05-26 15:04:26,18,0.15,0.12,55.8599287806,-4.1208843753,55.8455834948,-4.1385992433,1
994,2986,1037,174,2020-08-16 09:09:25,2020-08-16 09:28:25,19,0.16,0.13,55.8906048716,-4.2041720572,55.9206648105,-4.2928132247,1
995,2987,1133,166,2020-04-19 14:40:06,2020-04-19 15:27:06,47,0.39,0.31,55.8642648004,-4.158349146,55.8585986188,-4.1212644486,1
996,2988,1114,429,2020-06-29 18:58:45,2020-06-30 01:24:45,386,3.22,2.57,55.8179284767,-4.1215604893,55.9043451985,-4.0291739077,1
997,2989,1073,188,2020-07-19 06:13:53,2020-07-19 06:55:53,42,0.35,0.28,55.8904438178,-4.2002420322,55.8519285709,-4.197602969,1
998,2990,1133,171,2020-02-17 03:47:29,2020-02-17 04:22:29,35,0.29,0.23,55.9382766241,-4.2383025032,55.9268977141,-4.1576449439,1
999,2991,1081,378,2020-05-01 04:30:11,2020-05-01 05:28:11,58,0.48,0.39,55.9008641998,-4.0993112814,55.9187327288,-4.2021320944,1
1000,2992,1081,228,2020-09-09 14:41:32,2020-09-09 23:19:32,518,4.32,3.45,55.9379867574,-4.2450739386,55.9390310102,-4.245565367,1
1001,2993,1101,320,2020-12-14 09:17:13,2020-12-14 18:05:13,528,4.4,3.52,55.8748432339,-4.0246010449,55.8672081026,-4.2506889194,1
1002,2994,1128,600,2020-09-20 09:16:10,2020-09-20 09:29:10,13,0.11,0.09,55.822842466,-4.065334718,55.8348900859,-4.1184872452,1
1003,2995,1121,369,2020-03-08 17:08:03,2020-03-08 21:30:03,262,2.18,1.75,55.9313643733,-4.2108642177,55.8536499759,-4.0306679997,1
1004,2996,1050,487,2020-07-11 09:53:45,2020-07-11 19:16:45,563,4.69,3.75,55.8893116859,-4.1030354748,55.8866001353,-4.0222216683,1
1005,2997,1107,577,2020-02-14 14:42:33,2020-02-15 00:03:33,561,4.67,3.74,55.8441644676,-4.0879787673,55.9004085042,-4.1349404223,1
1006,2998,1135,282,2021-01-14 23:13:53,2021-01-14 23:34:53,21,0.17,0.14,55.9264905905,-4.0076755885,55.9040028859,-4.1935839431,1
1007,2999,1110,439,2020-08-24 13:21:54,2020-08-24 16:44:54,203,1.69,1.35,55.8324392526,-4.0564242314,55.948232392,-4.0471444408,1
1008,3000,1133,550,2020-12-06 18:49:20,2020-12-06 19:29:20,40,0.33,0.27,55.92730688,-4.2334719863,55.9080092896,-4.3090084057,1
1009,3001,1017,268,2020-04-11 17:13:34,2020-04-11 17:35:34,22,0.18,0.15,55.8392037843,-4.1285688865,55.8756940194,-4.0401390958,1
1010,3002,1051,176,2020-01-06 05:11:36,2020-01-06 05:57:36,46,0.38,0.31,55.8334598212,-4.1948502092,55.8698385201,-4.1302947314,1
